Country or Area,Year,Value,Gas_Type
Malta,2000,2749.71445334754,total_ghg
Malta,1999,2845.1082166351,total_ghg
Malta,1998,2787.66465364226,total_ghg
Malta,1997,2813.48873633053,total_ghg
Malta,1996,2781.80559221044,total_ghg
Malta,1995,2691.06368106946,total_ghg
Malta,1994,2894.13378951766,total_ghg
Malta,1993,3115.8056708816,total_ghg
Malta,1992,2513.10651838169,total_ghg
Malta,1991,2480.06842086016,total_ghg
Malta,1990,2626.43077703544,total_ghg
Monaco,2021,73.6327618951857,total_ghg
Monaco,2020,69.7615695819052,total_ghg
Monaco,2019,83.0093129268974,total_ghg
Monaco,2018,86.6675909611305,total_ghg
Monaco,2017,83.3328398890678,total_ghg
Monaco,2016,86.42891011081,total_ghg
Monaco,2015,88.213310109666,total_ghg
Monaco,2014,85.1976047407866,total_ghg
Monaco,2013,91.1266573764958,total_ghg
Monaco,2012,89.1341375400205,total_ghg
Monaco,2011,86.2969702381647,total_ghg
Monaco,2010,87.7589209090721,total_ghg
Monaco,2009,90.1459745632611,total_ghg
Monaco,2008,93.8011319780268,total_ghg
Monaco,2007,93.122240017468,total_ghg
Monaco,2006,93.3013343249365,total_ghg
Monaco,2005,97.7401005322707,total_ghg
Monaco,2004,98.8562331090224,total_ghg
Monaco,2003,104.087702555883,total_ghg
Monaco,2002,107.105087792407,total_ghg
Monaco,2001,106.730470161819,total_ghg
Monaco,2000,106.288901959943,total_ghg
Monaco,1999,108.156623666277,total_ghg
Monaco,1998,106.947530763109,total_ghg
Monaco,1997,107.852876021334,total_ghg
Monaco,1996,109.22933201914,total_ghg
Monaco,1995,105.436638261694,total_ghg
Monaco,1994,108.802697060783,total_ghg
Monaco,1993,108.107957890453,total_ghg
Monaco,1992,108.956525352537,total_ghg
Monaco,1991,103.311959623163,total_ghg
Monaco,1990,102.459561937105,total_ghg
Netherlands (Kingdom of the),2021,167153.245110316,total_ghg
Netherlands (Kingdom of the),2020,164367.793212828,total_ghg
Netherlands (Kingdom of the),2019,180936.865076125,total_ghg
Netherlands (Kingdom of the),2018,186759.632527775,total_ghg
Netherlands (Kingdom of the),2017,191991.165578626,total_ghg
Netherlands (Kingdom of the),2016,194644.487918941,total_ghg
Netherlands (Kingdom of the),2015,194015.913834584,total_ghg
Netherlands (Kingdom of the),2014,187053.581238111,total_ghg
Netherlands (Kingdom of the),2013,195278.021672109,total_ghg
Netherlands (Kingdom of the),2012,195581.751504017,total_ghg
Netherlands (Kingdom of the),2011,199922.924124113,total_ghg
Netherlands (Kingdom of the),2010,214236.63700883,total_ghg
Netherlands (Kingdom of the),2009,202300.72298412,total_ghg
Netherlands (Kingdom of the),2008,207941.409806399,total_ghg
Netherlands (Kingdom of the),2007,208077.853256596,total_ghg
Netherlands (Kingdom of the),2006,209523.7644995,total_ghg
Netherlands (Kingdom of the),2005,214666.947825529,total_ghg
Netherlands (Kingdom of the),2004,220478.998971584,total_ghg
Netherlands (Kingdom of the),2003,218993.830564249,total_ghg
Netherlands (Kingdom of the),2002,218256.534785968,total_ghg
Netherlands (Kingdom of the),2001,220583.2030042,total_ghg
Netherlands (Kingdom of the),2000,219454.920260757,total_ghg
Netherlands (Kingdom of the),1999,221071.11572631,total_ghg
Netherlands (Kingdom of the),1998,233540.157429611,total_ghg
Netherlands (Kingdom of the),1997,233328.500963375,total_ghg
Netherlands (Kingdom of the),1996,241662.094057148,total_ghg
Netherlands (Kingdom of the),1995,231305.569679099,total_ghg
Netherlands (Kingdom of the),1994,231199.857037217,total_ghg
Netherlands (Kingdom of the),1993,230464.253386901,total_ghg
Netherlands (Kingdom of the),1992,230151.104153319,total_ghg
Netherlands (Kingdom of the),1991,229711.988543285,total_ghg
Netherlands (Kingdom of the),1990,221781.035412242,total_ghg
New Zealand,2021,76824.5871817898,total_ghg
New Zealand,2020,77330.6608696297,total_ghg
New Zealand,2019,79989.7934676059,total_ghg
New Zealand,2018,78776.3011892705,total_ghg
New Zealand,2017,78511.4004413205,total_ghg
New Zealand,2016,76930.2239917472,total_ghg
New Zealand,2015,79036.9889521683,total_ghg
New Zealand,2014,79212.6252313242,total_ghg
New Zealand,2013,78430.0061364678,total_ghg
New Zealand,2012,79086.9135105115,total_ghg
New Zealand,2011,77106.147829531,total_ghg
New Zealand,2010,77328.0226984789,total_ghg
New Zealand,2009,76647.3103779649,total_ghg
New Zealand,2008,79350.4030667391,total_ghg
New Zealand,2007,79673.3324878911,total_ghg
New Zealand,2006,81773.3622294301,total_ghg
New Zealand,2005,81752.1760130259,total_ghg
New Zealand,2004,79669.2417746139,total_ghg
New Zealand,2003,79827.3916831715,total_ghg
New Zealand,2002,77682.4408397803,total_ghg
New Zealand,2001,77755.7904508783,total_ghg
New Zealand,2000,74850.4724680587,total_ghg
New Zealand,1999,72975.4719898504,total_ghg
New Zealand,1998,71186.872496267,total_ghg
New Zealand,1997,73381.5169751645,total_ghg
New Zealand,1996,70551.5418056467,total_ghg
New Zealand,1995,68394.6962479079,total_ghg
New Zealand,1994,67859.2320839918,total_ghg
New Zealand,1993,66693.8261003733,total_ghg
New Zealand,1992,66834.9822946164,total_ghg
New Zealand,1991,65688.4317507218,total_ghg
New Zealand,1990,64720.0714479134,total_ghg
Norway,2021,48901.9553322613,total_ghg
Norway,2020,49214.6353993391,total_ghg
Norway,2019,50958.2185194266,total_ghg
Norway,2018,52702.9688473917,total_ghg
Norway,2017,52678.8144868759,total_ghg
Norway,2016,53447.0348100939,total_ghg
Norway,2015,54362.8163180118,total_ghg
Norway,2014,53906.6964138576,total_ghg
Norway,2013,53615.0838141175,total_ghg
Norway,2012,53380.6665616926,total_ghg
Norway,2011,53999.1469809881,total_ghg
Norway,2010,54925.060771387,total_ghg
Norway,2009,52541.0594339807,total_ghg
Norway,2008,54881.8210816518,total_ghg
Norway,2007,56272.866229593,total_ghg
Norway,2006,54568.9370136251,total_ghg
Norway,2005,54471.7234608452,total_ghg
Norway,2004,55427.9768109441,total_ghg
Norway,2003,54947.5509456452,total_ghg
Norway,2002,54172.9128780597,total_ghg
Norway,2001,55298.6177061343,total_ghg
Norway,2000,54074.1587032168,total_ghg
Norway,1999,54741.3737615286,total_ghg
Norway,1998,53765.4445682869,total_ghg
Norway,1997,53693.4139652051,total_ghg
Norway,1996,53717.3392346369,total_ghg
Norway,1995,50834.4594058024,total_ghg
Norway,1994,50502.1065383217,total_ghg
Norway,1993,48598.6847191558,total_ghg
Norway,1992,46706.7671343936,total_ghg
Norway,1991,48339.0393713008,total_ghg
Norway,1990,50712.446256241,total_ghg
Poland,2021,399438.489013172,total_ghg
Poland,2020,371312.432924213,total_ghg
Poland,2019,386386.363388426,total_ghg
Poland,2018,409003.947901978,total_ghg
Poland,2017,409003.175410569,total_ghg
Poland,2016,394315.269154148,total_ghg
Poland,2015,383395.33033602,total_ghg
Poland,2014,381064.717613607,total_ghg
Poland,2013,393881.538492464,total_ghg
Poland,2012,397900.734763316,total_ghg
Poland,2011,405798.757301371,total_ghg
Poland,2010,407236.960781425,total_ghg
Poland,2009,389826.816358013,total_ghg
Poland,2008,407857.178538809,total_ghg
Poland,2007,414652.829293281,total_ghg
Poland,2006,415341.298853806,total_ghg
Poland,2005,400708.688987596,total_ghg
Poland,2004,400799.428706337,total_ghg
Poland,2003,395538.579156532,total_ghg
Poland,2002,382301.81699125,total_ghg
Poland,2001,392522.968825081,total_ghg
Poland,2000,393992.727436077,total_ghg
Poland,1999,407531.797123781,total_ghg
Poland,1998,419389.768318886,total_ghg
Poland,1997,450012.328007352,total_ghg
Poland,1996,460383.540007179,total_ghg
Poland,1995,446731.87337676,total_ghg
Poland,1994,444827.532766487,total_ghg
Poland,1993,450937.342382736,total_ghg
Poland,1992,450856.635647953,total_ghg
Poland,1991,463180.041536488,total_ghg
Poland,1990,474554.322342134,total_ghg
Portugal,2021,56359.4071925433,total_ghg
Portugal,2020,58029.3478009407,total_ghg
Portugal,2019,64115.5061989248,total_ghg
Portugal,2018,67764.9930833704,total_ghg
Portugal,2017,71403.9984797266,total_ghg
Portugal,2016,66351.9358552369,total_ghg
Portugal,2015,68178.6445975617,total_ghg
Portugal,2014,64041.758004244,total_ghg
Portugal,2013,64156.7487947428,total_ghg
Portugal,2012,66076.8095857787,total_ghg
Portugal,2011,68058.1747945069,total_ghg
Portugal,2010,69529.8605884081,total_ghg
Portugal,2009,73810.1094416402,total_ghg
Portugal,2008,76900.5142935387,total_ghg
Portugal,2007,79325.4454904608,total_ghg
Portugal,2006,81649.4715963387,total_ghg
Portugal,2005,86489.2191467621,total_ghg
Portugal,2004,84520.5713949793,total_ghg
Portugal,2003,81299.1496087362,total_ghg
Portugal,2002,86394.9518471253,total_ghg
Portugal,2001,81939.9449433237,total_ghg
Portugal,2000,82420.020263739,total_ghg
Portugal,1999,83168.6368810499,total_ghg
Portugal,1998,75058.6990403694,total_ghg
Portugal,1997,70199.4974776309,total_ghg
Portugal,1996,67012.8249355187,total_ghg
Portugal,1995,69306.3438260578,total_ghg
Portugal,1994,64652.6264614228,total_ghg
Portugal,1993,63745.4688583372,total_ghg
Portugal,1992,65243.1112822155,total_ghg
Portugal,1991,61397.4879096403,total_ghg
Portugal,1990,59473.354739375,total_ghg
Romania,2021,115403.151603311,total_ghg
Romania,2020,112036.038651036,total_ghg
Romania,2019,115762.754538771,total_ghg
Romania,2018,119236.800467201,total_ghg
Romania,2017,118358.661065006,total_ghg
Romania,2016,115310.163757546,total_ghg
Romania,2015,117099.806403459,total_ghg
Romania,2014,118214.812984831,total_ghg
Romania,2013,118721.667592912,total_ghg
Romania,2012,130693.309094522,total_ghg
Romania,2011,132871.067807734,total_ghg
Romania,2010,126669.906894808,total_ghg
Romania,2009,131293.873737769,total_ghg
Romania,2008,152897.557172374,total_ghg
Romania,2007,155930.77786578,total_ghg
Romania,2006,152350.497436958,total_ghg
Romania,2005,151327.098411843,total_ghg
Romania,2004,152121.61200835,total_ghg
Romania,2003,153862.696788394,total_ghg
Romania,2002,147998.764895864,total_ghg
Romania,2001,145982.343603848,total_ghg
Romania,2000,142238.310366946,total_ghg
Romania,1999,150290.071747149,total_ghg
Romania,1998,168185.193785246,total_ghg
Romania,1997,185152.586698289,total_ghg
Romania,1996,191736.163092466,total_ghg
Romania,1995,188741.814022248,total_ghg
Romania,1994,181845.455199494,total_ghg
Romania,1993,184393.865269652,total_ghg
Romania,1992,194856.671446897,total_ghg
Romania,1991,210408.328362197,total_ghg
Romania,1990,257137.182917109,total_ghg
Russian Federation,2021,2156599.34008451,total_ghg
Russian Federation,2020,2061109.85894166,total_ghg
Russian Federation,2019,2136517.9472155,total_ghg
Russian Federation,2018,2145241.38036632,total_ghg
Russian Federation,2017,2082644.32313239,total_ghg
Russian Federation,2016,2033968.36199881,total_ghg
Russian Federation,2015,2033334.96287603,total_ghg
Russian Federation,2014,2037643.31382248,total_ghg
Russian Federation,2013,2041805.20655491,total_ghg
Russian Federation,2012,2100946.51945698,total_ghg
Russian Federation,2011,2076058.1932624,total_ghg
Russian Federation,2010,2019393.43026539,total_ghg
Russian Federation,2009,1925038.18033262,total_ghg
Russian Federation,2008,2059490.28929167,total_ghg
Russian Federation,2007,2030122.26313293,total_ghg
Russian Federation,2006,2030163.08393929,total_ghg
Russian Federation,2005,1970602.68717155,total_ghg
Russian Federation,2004,1952617.15688292,total_ghg
Russian Federation,2003,1940117.79996046,total_ghg
Russian Federation,2002,1908501.86603869,total_ghg
Russian Federation,2001,1928619.95366506,total_ghg
Russian Federation,2000,1895001.38446205,total_ghg
Russian Federation,1999,1900503.71585635,total_ghg
Russian Federation,1998,1870018.30978955,total_ghg
Russian Federation,1997,1901804.2055408,total_ghg
Russian Federation,1996,2019459.8086076,total_ghg
Russian Federation,1995,2070711.48731083,total_ghg
Russian Federation,1994,2122812.4029065,total_ghg
Russian Federation,1993,2385612.00328247,total_ghg
Russian Federation,1992,2524618.04459633,total_ghg
Russian Federation,1991,3005319.39641106,total_ghg
Russian Federation,1990,3166579.0510319,total_ghg
Slovakia,2021,41226.4935788156,total_ghg
Slovakia,2020,37187.8894792581,total_ghg
Slovakia,2019,39955.7271344668,total_ghg
Slovakia,2018,42276.4298641565,total_ghg
Slovakia,2017,42419.281316917,total_ghg
Slovakia,2016,41318.6711803137,total_ghg
Slovakia,2015,40869.5769988825,total_ghg
Slovakia,2014,40140.2042798463,total_ghg
Slovakia,2013,42131.2166438067,total_ghg
Slovakia,2012,42451.3748641028,total_ghg
Slovakia,2011,44839.8958369415,total_ghg
Slovakia,2010,45766.6312150929,total_ghg
Slovakia,2009,44955.41175117,total_ghg
Slovakia,2008,49214.1633887053,total_ghg
Slovakia,2007,48699.3781666321,total_ghg
Slovakia,2006,50444.9732162401,total_ghg
Slovakia,2005,50666.3127519157,total_ghg
Slovakia,2004,50679.9715470324,total_ghg
Slovakia,2003,49973.4989465368,total_ghg
Slovakia,2002,49870.148871261,total_ghg
Slovakia,2001,51256.6309423009,total_ghg
Slovakia,2000,48986.2104538574,total_ghg
Slovakia,1999,50854.29384728,total_ghg
Slovakia,1998,52118.3104867874,total_ghg
Slovakia,1997,52819.6584576632,total_ghg
Slovakia,1996,52997.9593641031,total_ghg
Slovakia,1995,53179.9735786713,total_ghg
Slovakia,1994,52686.6614441041,total_ghg
Slovakia,1993,55242.8819182157,total_ghg
Slovakia,1992,58624.7875036181,total_ghg
Slovakia,1991,64343.4131488208,total_ghg
Slovakia,1990,73738.6697828329,total_ghg
Slovenia,2021,16106.477227292,total_ghg
Slovenia,2020,15974.7834883883,total_ghg
Slovenia,2019,17204.8266018077,total_ghg
Slovenia,2018,17689.1306521869,total_ghg
Slovenia,2017,17870.4277662858,total_ghg
Slovenia,2016,17790.0267666825,total_ghg
Slovenia,2015,16912.4653996892,total_ghg
Slovenia,2014,16726.1233339919,total_ghg
Slovenia,2013,18382.0045781324,total_ghg
Slovenia,2012,19083.1375532001,total_ghg
Slovenia,2011,19716.0110307588,total_ghg
Slovenia,2010,19797.9274142154,total_ghg
Slovenia,2009,19566.5981915863,total_ghg
Slovenia,2008,21743.2926912639,total_ghg
Slovenia,2007,21020.4102703912,total_ghg
Slovenia,2006,20833.6734644392,total_ghg
Slovenia,2005,20643.2916082371,total_ghg
Slovenia,2004,20386.4431347383,total_ghg
Slovenia,2003,19987.8277063611,total_ghg
Slovenia,2002,20318.614670689,total_ghg
Slovenia,2001,20040.5694995935,total_ghg
Slovenia,2000,18769.3808074452,total_ghg
Slovenia,1999,18985.9210376151,total_ghg
Slovenia,1998,19600.9288834434,total_ghg
Slovenia,1997,20003.9439458831,total_ghg
Slovenia,1996,19463.6160820833,total_ghg
Slovenia,1995,18863.2528575063,total_ghg
Slovenia,1994,18082.3422723234,total_ghg
Slovenia,1993,17667.8157821615,total_ghg
Slovenia,1992,17432.2593360153,total_ghg
Slovenia,1991,17447.8215392486,total_ghg
Slovenia,1990,18797.6477831431,total_ghg
Spain,2021,288847.815511327,total_ghg
Spain,2020,272244.362121088,total_ghg
Spain,2019,309814.166540125,total_ghg
Spain,2018,328905.094033299,total_ghg
Spain,2017,334703.521014998,total_ghg
Spain,2016,321649.69571911,total_ghg
Spain,2015,333623.407679838,total_ghg
Spain,2014,321937.434354585,total_ghg
Spain,2013,320452.332494204,total_ghg
Spain,2012,347509.266350181,total_ghg
Spain,2011,354632.153288204,total_ghg
Spain,2010,354652.279257118,total_ghg
Spain,2009,369811.126795547,total_ghg
Spain,2008,409174.518142835,total_ghg
Spain,2007,442831.798227369,total_ghg
Spain,2006,432096.733335217,total_ghg
Spain,2005,438759.632288336,total_ghg
Spain,2004,423589.741203272,total_ghg
Spain,2003,407928.767929886,total_ghg
Spain,2002,400722.446329956,total_ghg
Spain,2001,382042.835761987,total_ghg
Spain,2000,383276.361038173,total_ghg
Spain,1999,368362.637348547,total_ghg
Spain,1998,342182.976276463,total_ghg
Spain,1997,332619.650789387,total_ghg
Spain,1996,318543.264085748,total_ghg
Spain,1995,327011.046469288,total_ghg
Spain,1994,310885.527174445,total_ghg
Spain,1993,294733.412806076,total_ghg
Spain,1992,304833.841457796,total_ghg
Spain,1991,295442.803116612,total_ghg
Spain,1990,287710.272364026,total_ghg
Sweden,2021,47816.7013888382,total_ghg
Sweden,2020,46214.0285788987,total_ghg
Sweden,2019,50607.2401976774,total_ghg
Sweden,2018,51784.1693232731,total_ghg
Sweden,2017,52562.6612329078,total_ghg
Sweden,2016,53468.248371046,total_ghg
Sweden,2015,53557.2249853686,total_ghg
Sweden,2014,53729.4133514532,total_ghg
Sweden,2013,55473.5458369993,total_ghg
Sweden,2012,57108.5452321157,total_ghg
Sweden,2011,60012.2632659044,total_ghg
Sweden,2010,64375.6500609909,total_ghg
Sweden,2009,58395.2554267099,total_ghg
Sweden,2008,62627.9915367284,total_ghg
Sweden,2007,65034.8766630163,total_ghg
Sweden,2006,66183.7164029196,total_ghg
Sweden,2005,66540.92516958,total_ghg
Sweden,2004,69410.3344254946,total_ghg
Sweden,2003,70071.4565559306,total_ghg
Sweden,2002,69735.2096387841,total_ghg
Sweden,2001,69128.5346918188,total_ghg
Sweden,2000,68349.111293118,total_ghg
Sweden,1999,69602.7871725382,total_ghg
Sweden,1998,72734.2326267256,total_ghg
Sweden,1997,72345.7156456044,total_ghg
Sweden,1996,77238.9969967179,total_ghg
Sweden,1995,73326.172171143,total_ghg
Sweden,1994,73940.2970020594,total_ghg
Sweden,1993,71468.0740118761,total_ghg
Sweden,1992,71252.6362254559,total_ghg
Sweden,1991,71587.7823895106,total_ghg
Sweden,1990,71478.3126397141,total_ghg
Switzerland,2021,45135.7201111042,total_ghg
Switzerland,2020,43789.7369474041,total_ghg
Switzerland,2019,46470.472584732,total_ghg
Switzerland,2018,46741.1690318924,total_ghg
Switzerland,2017,48245.1335640937,total_ghg
Switzerland,2016,49211.9758657247,total_ghg
Switzerland,2015,48903.4839308071,total_ghg
Switzerland,2014,49425.4802914442,total_ghg
Switzerland,2013,53361.8386148767,total_ghg
Switzerland,2012,52516.284797799,total_ghg
Switzerland,2011,51186.2925998072,total_ghg
Switzerland,2010,55306.8496215541,total_ghg
Switzerland,2009,53726.2648627071,total_ghg
Switzerland,2008,55211.1677992803,total_ghg
Switzerland,2007,53816.9855383098,total_ghg
Switzerland,2006,55758.81110994,total_ghg
Switzerland,2005,56089.8601028976,total_ghg
Switzerland,2004,55465.746137462,total_ghg
Switzerland,2003,54870.3582385553,total_ghg
Switzerland,2002,53808.3012193851,total_ghg
Switzerland,2001,55364.2776783367,total_ghg
Switzerland,2000,53839.3436848988,total_ghg
Switzerland,1999,54585.7872872649,total_ghg
Switzerland,1998,54784.0560865452,total_ghg
Switzerland,1997,53252.2351800147,total_ghg
Switzerland,1996,54468.3938914324,total_ghg
Switzerland,1995,53818.4319269526,total_ghg
Switzerland,1994,52929.3438882991,total_ghg
Switzerland,1993,53980.3116570706,total_ghg
Switzerland,1992,56567.8955850467,total_ghg
Switzerland,1991,56818.2550036635,total_ghg
Switzerland,1990,54933.8786511136,total_ghg
Türkiye,2021,564389.749886679,total_ghg
Türkiye,2020,523990.816655316,total_ghg
Türkiye,2019,508725.873476898,total_ghg
Türkiye,2018,523108.033655237,total_ghg
Türkiye,2017,528565.928902388,total_ghg
Türkiye,2016,501107.906445411,total_ghg
Türkiye,2015,474967.534844247,total_ghg
Türkiye,2014,459489.507978736,total_ghg
Türkiye,2013,440195.300834193,total_ghg
Türkiye,2012,448184.458133888,total_ghg
Türkiye,2011,428617.589081313,total_ghg
Türkiye,2010,398793.16469407,total_ghg
Türkiye,2009,395177.141246156,total_ghg
Türkiye,2008,388494.556294876,total_ghg
Türkiye,2007,391697.005904308,total_ghg
Türkiye,2006,358002.534681661,total_ghg
